teamNum,matchNum,alliance,driveStation,startLocation,preload,mobility,autoPickups,autoCones,autoCubes,autoBalance,communityPickups,neutralPickups,singlePickups,doublePickups,teleopCones,teleopCubes,shuttle,teleopBalance,buddyClimb,driver,scoutName,comments,scoredT,scoredA,scoredCones,scoredCubes,totalPickups,scoredLowT,scoredMidT,scoredHightT,scoredLowA,scoredMidA,scoredHighA,scoredTCones,scoredTCubes,scoredACones,scoredACubes,scoredHighT,pointsT,pointsA,pointsTotal,ct
9054,39,r,,3,cube,TRUE,NA,NA,19,na,0,0,0,0,NA,19,FALSE,fail,FALSE,3,novinski,"lil defense bot defends well, they can score low in auton too!",2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,67.5
7125,35,r,,2,cube,FALSE,NA,NA,NA,na,0,1,0,0,NA,"23,27",FALSE,na,FALSE,3,Ha,died on the field. ,3,2,2,3,5,0,0,0,0,0,0,1,2,1,1,2,10,12,22,45
3735,36,r,,1,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,20,FALSE,na,FALSE,4,Ha,played defense on 2+ bots by causing traffic jam in center. ,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,67.5
9289,37,r,,1,cube,FALSE,NA,NA,NA,na,0,1,0,0,NA,19,FALSE,na,FALSE,3,Ha,"no intake, push bot. not really defending. ",2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,67.5
3847,38,r,,1,cube,TRUE,NA,NA,11,dock,0,1,5,0,"7,6,1,9","11,8",FALSE,engage,FALSE,4,Ha,"let down the charge station so other bots could get on- ended up costing them the engage. Good fast, secure intake. good climb. avoids defense somewhat well. ",6,2,5,3,8,5,1,0,0,1,0,4,2,1,1,0,13,4,17,21.867
7088,39,r,,1,cone,FALSE,NA,NA,NA,na,1,0,0,0,24,NA,FALSE,engage,FALSE,2,Ha,shelf intaker. hard to pull out. slow unwieldy. tippy. climb is decent. ,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,63.05
624,38,b,,2,cube,TRUE,NA,NA,5,engage,0,1,3,0,NA,"5,8,14,21,17",FALSE,engage,FALSE,5,Chio,"Dropped a cube from their loading station. Fixed a lot of the stability issues but still wobbles, both arm and the bot itself. Good at evading but long lineup time.",6,2,2,6,8,2,2,0,1,0,0,1,5,1,1,1,15,9,24,20.733
5052,39,b,,1,cube,TRUE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,engage,FALSE,2,Chio,Arm slammed down and dropped cube during the auton which disabled it for the rest of the match. Ended up driving around aimlessly dragging the broken arm around like a tail,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,63.7
4717,40,b,,3,cube,TRUE,NA,NA,NA,na,1,0,0,0,NA,"27,26",FALSE,park,FALSE,2,Chio,"Pancake bot that shoved cubes into hybrid nodes, transitioned into trying to shuttle cubes to the other teams but was not too successful",3,2,2,3,5,0,0,0,0,0,0,1,2,1,1,2,10,12,22,45
6377,41,b,,2,cone,TRUE,NA,23,NA,engage,1,4,3,0,"23,15,18,21","8,5,14,24,25",FALSE,fail,FALSE,4,Chio,Very quick cycle times going back and forth . Inadvertently tipped over teammate 4610 by going on the charge station,9,2,5,6,11,2,3,0,0,0,1,4,5,1,1,4,33,24,57,14.778
7091,42,b,,1,cube,TRUE,NA,NA,NA,na,0,0,0,0,NA,"19,27,26",TRUE,fail,FALSE,2,Chio,Acted somewhat efficiently as a shuttlebot,4,2,2,4,6,0,0,0,0,0,0,1,3,1,1,3,15,18,33,32.375
7119,38,b,,1,NA,FALSE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,na,FALSE,1,cobleigh,launched themselves off the charge station. flipped.,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
4734,39,b,,3,cone,TRUE,NA,27,NA,na,0,3,0,0,27,"25,26",FALSE,na,FALSE,2,cobleigh,nothing special. poor quality intake,3,2,2,3,5,0,0,0,0,0,1,1,2,1,1,3,15,18,33,45
5866,40,b,,2,cube,FALSE,NA,NA,NA,na,0,2,0,0,NA,"5,14,11",FALSE,dock,FALSE,3,cobleigh,good scorer. good climb,4,2,2,4,6,1,2,0,0,0,0,1,3,1,1,0,8,0,8,32.5
4610,41,b,,3,cone,TRUE,NA,NA,NA,na,0,2,0,0,16,"17,11",FALSE,na,FALSE,2,cobleigh,other robot hit chsrge station while they were on it and flipped them. consistent auton mobility,3,2,2,3,5,0,3,0,0,0,0,1,2,1,1,0,9,0,9,45
2881,42,b,,3,cone,TRUE,NA,9,NA,na,0,0,1,3,"9,1,3,6,7",NA,FALSE,engage,FALSE,4,cobleigh,"intake is slow, robot is fast. not sure if they can intake cubes.",6,2,6,2,8,5,0,0,1,0,0,5,1,1,1,0,10,3,13,20.833
3743,38,b,,3,cube,TRUE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,na,FALSE,1,gabri,"bumper broke, robot was moved to side",2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
2789,39,b,,2,cube,FALSE,NA,NA,NA,fail,1,0,0,0,NA,11,FALSE,engage,FALSE,3,gabri,"intake is poor, kept grabbing at cubes but couldnt succeed",2,2,2,2,4,0,1,0,0,0,0,1,1,1,1,0,3,0,3,63.55
3676,40,b,,1,cube,FALSE,NA,NA,NA,na,0,0,1,0,NA,"19,14",FALSE,engage,FALSE,3,HA,MEDIUM SPEED,3,2,2,3,5,0,1,0,0,0,0,1,2,1,1,1,8,6,14,44.1
3545,41,b,,1,cube,TRUE,NA,NA,2,na,0,0,0,0,NA,2,TRUE,na,FALSE,2,brittian,"very rickety, browned out at the end. no ground pickup but decent auto scoring. maybe with some more counterweight they could be a decent defense",2,2,2,2,4,1,0,0,1,0,0,1,1,1,1,0,2,3,5,67.5
6672,42,b,,2,cone,FALSE,NA,NA,NA,engage,0,2,0,0,3,20,FALSE,dock,FALSE,5,brittian,:(,2,2,2,2,4,1,0,0,0,0,0,1,1,1,1,1,7,6,13,62.5
1477,40,r,,2,cube,TRUE,NA,4,NA,engage,2,5,1,0,"4,9,7,6","8,14,17",FALSE,engage,FALSE,4,soo,"driver seems much more confident than before, very quick pickups and placement of cones. the intake issues seem to have improved. though there was no defense, the pathing was very good. ",7,2,5,4,9,5,2,0,1,0,0,4,3,1,1,0,16,3,19,19.086
5503,41,r,,3,cube,TRUE,NA,NA,19,na,0,2,0,0,NA,19,TRUE,na,FALSE,2,soo,"flat bot, shuttled and then plaued poor defense. lack of maneuverability due to tank drive.",2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,67.5
7119,42,r,,2,cube,FALSE,NA,NA,NA,na,0,1,0,0,NA,23,FALSE,engage,FALSE,2,soo,"froze for half the match. picked up a game pice in the latter half but didnt have time to place it. helpd get a double engage, but not able to climb alone due to height of wheels relative to bumper.",2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,61.5
2950,43,r,,3,cone,FALSE,NA,NA,NA,na,0,0,0,0,NA,NA,TRUE,na,FALSE,2,harold,played some good defense. no working intake. tried to do some shuttlebot action but was less successful in those endeavors. tried to get past community in auton but did not make it. ,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
9289,44,r,,2,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,na,FALSE,1,harold,simply browned out. for the entirety of the match. that is all.,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
8769,40,r,,1,NA,TRUE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,na,FALSE,1,novinski,died on the field and didn't know what to dowhen alive,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
6180,41,r,,2,NA,FALSE,NA,NA,NA,engage,1,3,0,0,NA,"23,24,25",FALSE,engage,FALSE,2,novinski,"not great, no intake?, bad at dribbling, tried feebily to play defense",4,2,2,4,6,0,0,0,0,0,0,1,3,1,1,3,15,18,33,32.45
3735,42,r,,1,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,na,FALSE,1,novinski,died at the beginning,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
8088,43,r,,1,cone,FALSE,NA,9,NA,na,0,2,0,0,"9,26,27",NA,FALSE,engage,FALSE,1,novinski,didb't know what they should do next 50% of the time,4,2,4,2,6,1,0,0,1,0,0,3,1,1,1,2,12,15,27,33.25
5052,44,r,,1,cube,FALSE,NA,NA,27,na,0,1,0,1,NA,"27,2,21",FALSE,engage,FALSE,1,novinski,big arm that WILL break and driving is not great,4,2,2,4,6,1,0,0,0,0,1,1,3,1,1,2,12,12,24,33.25
1164,40,r,,3,cube,TRUE,NA,NA,NA,na,0,3,0,1,NA,"8,5,17",FALSE,engage,FALSE,3,Ha,"prefers cubes, but can do both. balances easily. a little tippy. ",4,2,2,4,6,2,1,0,0,0,0,1,3,1,1,0,7,0,7,33.125
9311,41,r,,1,cube,TRUE,NA,NA,NA,na,1,3,0,0,NA,"21,25,22",FALSE,engage,FALSE,2,Ha,"Tippy. Intake is functional, but not used. climb is good. spacing made a potential for 3rd climber who didnt get on. ",4,2,2,4,6,0,0,0,0,0,0,1,3,1,1,3,15,18,33,31.675
6800,42,r,,3,cone,TRUE,NA,9,NA,engage,1,0,9,0,"9,7,16,18","8,17,27,25,26,24",FALSE,engage,FALSE,4,Ha,"They've gotten better. They are consistent, fast, and accurate. they have a fast climb. ",10,2,5,7,12,3,3,0,1,0,0,4,6,1,1,4,35,27,62,13.16
3029,43,r,,2,cube,FALSE,NA,NA,NA,na,0,2,0,0,"20,19","24,21",FALSE,engage,FALSE,3,Ha,"decent balance. push bot, intake does not work. ",4,2,3,3,6,0,0,0,0,0,0,2,2,1,1,4,20,24,44,30.95
3676,44,r,,3,cube,FALSE,NA,NA,NA,na,0,0,2,0,NA,"26,25",FALSE,engage,FALSE,3,Ha,Pushbot. Moves and balances quickly. no defense. ,3,2,2,3,5,0,0,0,0,0,0,1,2,1,1,2,10,12,22,43.467
2714,43,b,,2,cube,TRUE,NA,NA,5,engage,0,0,1,3,"6,4","5,8",FALSE,engage,FALSE,4,Chio,"Their main gameplay loop is middle cube, immediately followed by going to substation for cones to complete top link rinse and repeat",4,2,3,3,6,4,0,0,1,0,0,2,2,1,1,0,8,3,11,32.325
7540,44,b,,1,cone,TRUE,NA,19,NA,na,0,2,1,0,19,"21,24",FALSE,engage,FALSE,3,Chio,Shuttled over all pieces on their side of the field then used pincer style grabber in order to get cubes from other side. all exclusively cubes,3,2,2,3,5,0,0,0,0,0,1,1,2,1,1,3,15,18,33,41.767
5866,45,b,,2,cube,FALSE,NA,NA,NA,na,0,0,0,1,NA,"5,8",FALSE,engage,FALSE,2,Chio,Too singleminded wasted about 20ish seconds trying to get cube out of double substation,3,2,2,3,5,2,0,0,0,0,0,1,2,1,1,0,4,0,4,41.2
4328,46,b,,1,cone,TRUE,NA,27,NA,na,0,1,0,1,27,8,FALSE,na,FALSE,1,Chio,Arm is not very secure and wobbles. Tunnel visioned on getting the cone out of double substation and wasted time there. Dropped cone at halfway point of the neutral zone,2,2,2,2,4,1,0,0,0,0,1,1,1,1,1,1,7,6,13,67.5
7088,43,b,,1,cone,FALSE,NA,NA,NA,na,0,0,0,0,21,NA,FALSE,dock,FALSE,2,cobleigh,intake is off the ground. does not work well,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,57.5
1477,44,b,,2,cone,TRUE,NA,6,NA,dock,0,4,0,0,"6,7,4,3",8,FALSE,na,FALSE,5,cobleigh,very solid robot.,5,2,5,2,7,5,0,0,1,0,0,4,1,1,1,0,10,3,13,27
2158,45,b,,2,cone,TRUE,NA,9,NA,engage,0,2,0,1,"9,16,25",NA,FALSE,dock,FALSE,3,cobleigh,good high scorer,4,2,4,2,6,1,1,0,1,0,0,3,1,1,1,1,10,9,19,31.25
4717,46,b,,1,cube,FALSE,NA,NA,19,na,0,0,0,0,NA,"21,19,20",FALSE,dock,FALSE,2,cobleigh,does not really have an intake. it just pushes cubes.,4,2,2,4,6,0,0,0,0,0,1,1,3,1,1,3,15,18,33,31.9
4295,43,b,,3,NA,TRUE,NA,NA,NA,na,0,1,0,0,NA,27,TRUE,engage,FALSE,3,gabri,small size allowed for a triple balance,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,65.65
624,44,b,,3,NA,FALSE,NA,27,NA,na,0,4,0,0,27,"2,5,17,22,23",FALSE,engage,FALSE,4,gabri,"going a lot slower this round, maybe some structural modifications were made prior to the advent of the match",6,2,2,6,8,2,1,0,0,0,1,1,5,1,1,3,22,18,40,21.483
7125,45,b,,1,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,20,FALSE,na,FALSE,3,gabri,just sat there,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,67.5
6180,46,b,,2,cube,FALSE,NA,NA,NA,dock,0,2,0,0,NA,"23,27,25",FALSE,engage,FALSE,4,gabri,"pushed cubes in, stayed in loading area for 20 SEC TRYING TO PICK UP A CONE BUT FAILED, NO DEFENSE",4,2,2,4,6,0,0,0,0,0,0,1,3,1,1,3,15,18,33,33.05
3743,45,r,,1,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,na,FALSE,1,harold,no intake. made an attempt at shuttle-botting but could not really do it. played only a little bit of defense. browned out mid-match. ,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
9128,46,r,,2,cone,FALSE,NA,6,NA,engage,0,2,2,0,"6,4,15,13,7",5,FALSE,engage,FALSE,5,harold,"very good intake. probably the best rookie bot i have ever seen. very consistant with scoring. could climb very well, too.",6,2,6,2,8,4,2,0,1,0,0,5,1,1,1,0,14,3,17,21.833
8556,47,r,,2,cube,FALSE,NA,NA,23,na,0,1,1,0,"27,26",23,FALSE,engage,FALSE,3,harold,"not a great intake, if you can even call it that. climbed well, however. scored soccer-style. ",3,2,3,2,5,0,0,0,0,0,1,2,1,1,1,3,15,18,33,44.333
1164,48,r,,2,NA,FALSE,NA,NA,NA,engage,0,0,0,1,NA,NA,FALSE,engage,FALSE,3,harold,"seemed to be wandering aimlessly for some time during the match. it seems that it can only intake cargo from the shelf. it can climb well, though.",2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,65
8408,45,r,,1,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,engage,FALSE,1,novinski,got a cube jammed insidethem and didn't take the oppurtunity to play defense,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,66.8
2789,46,r,,1,cube,FALSE,NA,NA,26,na,0,1,0,0,NA,"26,27",FALSE,na,FALSE,3,novinski,scored once then died,3,2,2,3,5,0,0,0,0,0,1,1,2,1,1,2,10,12,22,45
4610,47,r,,3,cone,TRUE,NA,NA,NA,na,0,0,4,0,"13,12,15","22,14",FALSE,engage,FALSE,3,novinski,solid all around except they dropped a piece,5,2,4,3,7,0,4,0,0,0,0,3,2,1,1,1,17,6,23,26.44
6377,45,r,,2,cube,FALSE,NA,23,NA,engage,0,3,2,0,"23,27,18,16,24,15,25","17,8",FALSE,engage,FALSE,4,Ha,Good maneuverability. initially had trouble scoring high. allowed other bot to climb up by tilting. ,9,2,8,3,11,1,4,0,0,0,1,7,2,1,1,4,34,24,58,14.544
5503,46,r,,3,cube,TRUE,NA,NA,26,na,0,3,0,0,NA,26,FALSE,engage,FALSE,3,Ha,played defense. pushed a cube so that oppenent could get it tho. decent climb. ,2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,65.4
3847,47,r,,1,cube,TRUE,NA,NA,2,dock,0,0,7,0,"27,18,26","2,25,23",FALSE,na,FALSE,4,Ha,"Fast, avoided defense well. consistent, but doesnt score all the time. ",6,2,4,4,8,1,1,0,1,0,0,3,3,1,1,4,25,27,52,22.5
2848,48,r,,1,cone,FALSE,NA,NA,2,na,1,0,0,0,NA,2,FALSE,na,FALSE,1,Ha,disabled. ,2,2,2,2,4,1,0,0,1,0,0,1,1,1,1,0,2,3,5,67.5
3743,49,r,,1,NA,FALSE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,na,FALSE,2,Ha,no show,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
9054,47,b,,3,NA,TRUE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,engage,FALSE,4,rengarajan,played superb defense against all 3 red bots,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,54.8
7119,48,b,,2,cube,FALSE,NA,NA,NA,na,0,1,0,0,NA,"23,20",FALSE,engage,FALSE,3,rengarajan,"had trouble intaking cubes, ended up pushing game pieces into grid, got triple engage!!",3,2,2,3,5,0,0,0,0,0,0,1,2,1,1,2,10,12,22,40
7088,49,b,,3,cone,FALSE,NA,NA,NA,na,0,0,0,1,24,NA,FALSE,na,FALSE,3,rengarajan,"was slow and hard to intake, tipped over accidentally by 6672",2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,67.5
4295,52,b,,1,NA,TRUE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,na,FALSE,1,novinski,bot should play defense but instead touched the enemy bots twice,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
9311,47,b,,2,cube,FALSE,NA,NA,NA,na,0,3,0,0,NA,"23,21,25,27,20",FALSE,dock,FALSE,3,cobleigh,pushes to score,6,2,2,6,8,0,0,0,0,0,0,1,5,1,1,5,25,30,55,19.167
3545,48,b,,2,cube,TRUE,NA,NA,2,na,0,0,0,0,NA,2,FALSE,dock,FALSE,3,cobleigh,intake is NOT good. cant intake cubes or anything on the grond,2,2,2,2,4,1,0,0,1,0,0,1,1,1,1,0,2,3,5,60.5
2158,49,b,,3,cone,TRUE,NA,27,NA,na,0,2,1,0,"27,7,9,6",NA,FALSE,dock,FALSE,3,cobleigh,pretty good high scorer,5,2,5,2,7,3,0,0,0,0,1,4,1,1,1,1,11,6,17,25
1477,50,b,,2,cone,TRUE,NA,6,NA,dock,0,3,1,1,"6,7,3,4",5,FALSE,dock,FALSE,5,cobleigh,very solid robot. not sure how it handles cube intake though.,5,2,5,2,7,5,0,0,1,0,0,4,1,1,1,0,10,3,13,26
6800,51,b,,3,cone,TRUE,NA,27,NA,na,0,2,0,0,27,"2,24",FALSE,dock,FALSE,5,cobleigh,good robot,3,2,2,3,5,1,0,0,0,0,1,1,2,1,1,2,12,12,24,42.667
4328,52,b,,2,cone,TRUE,NA,22,NA,na,0,0,0,0,22,NA,FALSE,dock,FALSE,2,cobleigh,did very little. not impactful,2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,62.5
8769,47,b,,1,NA,TRUE,NA,NA,NA,na,0,1,0,0,NA,21,FALSE,engage,FALSE,3,ha,slow,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,66.7
4734,48,b,,3,cone,TRUE,NA,NA,27,na,0,2,0,1,NA,"27,25",FALSE,engage,FALSE,3,taylor mackey,"cube got stuck on top of their arm, coulnt get it out",3,2,2,3,5,0,0,0,0,0,1,1,2,1,1,2,10,12,22,41.667
9289,50,b,,1,cube,FALSE,NA,NA,NA,na,1,0,0,0,20,19,FALSE,na,FALSE,2,gabri,just drove around,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,2,10,12,22,67.5
3676,51,b,,1,NA,FALSE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,na,FALSE,1,gabri,no show,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
8769,52,b,,3,cube,TRUE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,na,FALSE,2,gabri,just drove around with preloaded cube. maybe a malfunction,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
8088,50,r,,1,cone,FALSE,NA,9,NA,na,0,2,0,1,"9,6,7,15",8,FALSE,fail,FALSE,4,harold,pretty good intake. pretty consistent with scoring. tipped over trying to balance. ,5,2,5,2,7,4,1,0,1,0,0,4,1,1,1,0,11,3,14,27
4734,52,r,,1,cone,FALSE,NA,27,NA,na,0,0,0,0,27,"2,17",FALSE,engage,FALSE,4,harold,"had an interesting intake / arm that is an elevator but also extends horizontally. however, they were a bit slow on scoring. was briefly browning out at some moments during the match. could climb pretty well. ",3,2,2,3,5,1,1,0,0,0,1,1,2,1,1,1,10,6,16,43.5
2714,51,r,,2,cube,FALSE,NA,NA,5,engage,0,1,0,3,"9,7,6","5,8",FALSE,engage,FALSE,4,harold,very good at scoring cones. was only intaking from the shelf. climbed very well too. ,5,2,4,3,7,5,0,0,1,0,0,3,2,1,1,0,10,3,13,26.6
8408,53,r,,2,cube,FALSE,NA,NA,23,na,0,0,0,0,NA,23,FALSE,na,FALSE,1,harold,practically did nothing beyond auton. merely stayed in the community aimlessly wandering. ,2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,67.5
6180,50,r,,2,NA,TRUE,NA,NA,NA,na,0,2,0,0,"21,23",NA,FALSE,fail,FALSE,2,novinski,fell over at the end,3,2,3,2,5,0,0,0,0,0,0,2,1,1,1,2,10,12,22,45
9054,51,r,,1,cube,TRUE,NA,NA,27,na,0,0,0,0,NA,27,FALSE,na,FALSE,4,brittian,decent defense,2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,67.5
3735,52,r,,2,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,25,FALSE,na,FALSE,2,brittian,very weird. alternated between freezing in the middle of the field and bursts of speed in random directions. spent 15 seconds on the opponents charge station but no one did anything about it lol,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,67.5
2848,53,r,,1,cube,TRUE,NA,NA,8,na,0,4,0,1,NA,"8,17,26,14",FALSE,engage,FALSE,3,brittian,surprisingly normal game for once. ONly scored cubes but possibly a good third???,5,2,2,5,7,1,2,0,1,0,0,1,4,1,1,1,13,9,22,26
5866,50,r,,3,cube,FALSE,NA,NA,NA,na,0,1,0,0,NA,"8,5",FALSE,dock,FALSE,2,Ha," almost fell over on charge station. slow tedious intake, decent score tho. ",3,2,2,3,5,2,0,0,0,0,0,1,2,1,1,0,4,0,4,42.467
5503,51,r,,3,cube,FALSE,NA,NA,26,na,0,0,0,0,NA,26,FALSE,engage,FALSE,1,Ha,pancake. played defense against 624 and 6800,2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,64.8
7540,52,r,,3,cone,TRUE,NA,NA,NA,na,0,1,0,0,27,NA,FALSE,engage,FALSE,2,Ha,"Very tippy. Slow, intake requires too much precision. balance is decent. ",2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,63.15
4610,53,r,,3,cone,TRUE,NA,NA,NA,na,0,2,1,0,"16,18,15","17,14,20",FALSE,engage,FALSE,2,Ha,tippy. moves and scores somewhat consistently. ,6,2,4,4,8,0,5,0,0,0,0,3,3,1,1,1,20,6,26,21.817
4717,53,b,,3,cube,FALSE,NA,NA,27,na,0,0,1,0,NA,"27,26,20",FALSE,na,FALSE,4,novinski,"solid low scorer with a good driver, hit a cube in last second after realizing he couldn't get onto the charge station",4,2,2,4,6,0,0,0,0,0,1,1,3,1,1,3,15,18,33,33.75
3545,54,b,,1,NA,FALSE,NA,NA,NA,na,0,0,0,0,NA,27,FALSE,na,FALSE,1,novinski,didn't know what they were doing,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,67.5
1164,55,b,,2,NA,FALSE,NA,NA,NA,engage,0,0,0,0,NA,NA,FALSE,na,FALSE,1,novinski,intake was broken and did nothing but stand around,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
7119,56,b,,2,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,23,FALSE,engage,FALSE,1,novinski,can't intake? driver doesn't know what to do,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,66.6
4328,53,b,,2,cone,TRUE,NA,22,NA,na,0,0,0,0,22,NA,FALSE,dock,FALSE,2,cobleigh,did very little. not impactful,2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,62.5
9128,54,b,,2,cone,FALSE,NA,NA,NA,engage,0,2,0,1,"21,4,24",5,FALSE,dock,FALSE,3,cobleigh,interesting intake. took a while to get going after auton,4,2,4,2,6,2,0,0,0,0,0,3,1,1,1,2,14,12,26,31.75
2950,55,b,,1,cube,FALSE,NA,NA,NA,na,0,0,0,0,NA,19,FALSE,na,FALSE,1,cobleigh,pushes to score. did not make an impact,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,67.5
5503,56,b,,3,cube,TRUE,NA,NA,25,na,0,0,0,0,"23,27","25,24",FALSE,dock,FALSE,4,cobleigh,pushes pretty effectively. no intake.,4,2,3,3,6,0,0,0,0,0,1,2,2,1,1,4,20,24,44,28.75
3735,57,b,,1,cube,FALSE,NA,NA,19,na,0,1,0,0,NA,"19,21",FALSE,na,FALSE,3,novinski,Intake has trouble with cubes not against a wall,3,2,2,3,5,0,0,0,0,0,1,1,2,1,1,2,10,12,22,45
8556,58,b,,1,cube,FALSE,NA,NA,19,na,0,0,0,0,NA,19,FALSE,na,FALSE,1,novinski,can't intake or play defense or dribble at least they have an auton,2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,67.5
8408,59,b,,2,cube,FALSE,NA,NA,NA,na,1,0,0,0,NA,24,FALSE,engage,FALSE,2,novinski,"can't intake, only dribbling and not good at it, very tippy, crushed a cube?, just stood there",2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,1,5,6,11,66.3
624,61,b,,2,cube,FALSE,NA,NA,5,engage,0,0,3,0,22,"5,14",FALSE,engage,FALSE,4,novinski,Kryptonite is good but theire scoring is janky and failed,3,2,2,3,5,1,1,0,1,0,0,1,2,1,1,1,10,9,19,43.533
5052,57,b,,3,cube,TRUE,NA,NA,26,na,0,0,0,0,NA,26,FALSE,dock,FALSE,2,cobleigh,played some defense. otherwise did not do much,2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,64.5
6672,58,b,,2,cone,FALSE,NA,6,NA,dock,0,3,3,1,"6,4,3","5,8,2,25,23",FALSE,dock,FALSE,4,cobleigh,good consistent scoring this game. ,8,2,4,6,10,6,0,0,1,0,0,3,5,1,1,2,22,15,37,16.25
2950,59,b,,1,cone,FALSE,NA,NA,NA,na,0,0,0,0,NA,NA,FALSE,na,FALSE,1,Perumandla,stayed in the community doing nothing for half the time and played very ineffective D in the last half and didnt park,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,67.5
6377,60,b,,2,cone,FALSE,NA,23,NA,engage,0,1,5,0,"23,15,13","14,24,22",FALSE,engage,FALSE,4,Perumandla,"pretty good intake, did mess up and put a piece in a place that was already scored but overall very good at cycling",6,2,4,4,8,0,3,0,0,0,1,3,3,1,1,3,24,18,42,20.333
1164,61,b,,3,NA,FALSE,NA,NA,NA,na,0,0,0,1,NA,NA,FALSE,engage,FALSE,1,Perumandla,Really did not do anything,2,2,2,2,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,56.5
2789,53,b,,2,cube,FALSE,NA,NA,23,na,0,2,0,0,NA,"23,27,22",FALSE,engage,FALSE,2,gabri,"pushed cubes in, did a good balance",4,2,2,4,6,0,0,0,0,0,1,1,3,1,1,3,15,18,33,30.6
8556,54,b,,3,cube,TRUE,NA,NA,26,na,0,0,0,0,NA,26,FALSE,engage,FALSE,3,gabri,nothing remarkable,2,2,2,2,4,0,0,0,0,0,1,1,1,1,1,1,5,6,11,66.35
